order_id,order_date,region,city,channel,segment,category,subcategory,payment_method,quantity,unit_price,discount_rate,distance_km,weight_kg,promised_delivery_days,actual_delivery_days,returned,customer_satisfaction,shipping_cost,cogs,payment_fee,net_sales,profit,staff_id,customer_id
ORD-CAHILIL5,2024-10-14,Mombasa,Kisauni,Online,Consumer,Building Materials,Cement,M-Pesa,2,959.18,0.233,27.7,1.89,4,6,0,,399.45,1113.31,7.35,1470.9,-49.21,,C-K6HDCROC
ORD-0JD8BCJ4,2024-07-28,Mombasa,Likoni,Online,Consumer,Grocery,Dry Goods,M-Pesa,15,492.6,0.162,30.4,2.03,4,5,0,4.34,423.1,4938.35,30.96,6191.06,798.65,,C-QEDTOHBQ
ORD-1YNIOICJ,2024-02-20,Kisumu,Kondele,Retail,Consumer,Electronics,TVs,M-Pesa,3,58498.32,0.118,53.7,1.79,1,1,0,3.82,207.13,105383.51,773.68,154735.94,48371.62,S-TON4KO,C-7O97JIZE
ORD-9YNGZN1N,2025-12-12,Mombasa,Kisauni,Retail,Consumer,Building Materials,Steel,M-Pesa,5,1902.04,0.078,17.4,3.25,0,2,1,3.41,123.28,6340.56,43.82,8764.99,-2517.33,S-DMBKUF,C-VP3EVFHJ
ORD-G8G63T1Q,2024-05-10,Nairobi,Lang'ata,Retail,Corporate,Building Materials,Steel,Bank Transfer,8,1227.08,0.138,,9.92,2,3,0,4.56,195.84,6209.05,25.39,8463.61,2033.33,S-DGRL9E,C-BX6Z6WCI
ORD-OEM0Y6LW,2024-07-30,Nairobi,CBD,Online,Corporate,Electronics,Computers,Bank Transfer,12,63888.12,0.103,8.4,2.27,3,4,0,3.98,262.97,477782.26,2063.31,687768.99,207660.45,,C-95NIIJ2M
ORD-TUKPMAHM,2024-06-27,Eldoret,Kapsoya,Retail,SME,Fashion,Men,M-Pesa,2,3272.35,0.033,17.0,1.22,0,0,0,4.69,106.62,3747.19,31.63,6325.49,2440.05,S-B87E2H,C-Z3YV5SFN
ORD-SA3WL14D,2025-06-13,Nairobi,Embakasi,Online,Consumer,Electronics,TVs,M-Pesa,3,62725.83,0.097,50.9,5.74,1,2,0,3.5,657.99,119717.46,849.92,169984.74,48759.36,,C-KBJBUE1G
ORD-GFH7L94F,2024-08-19,Kisumu,Kondele,Online,Consumer,Electronics,Accessories,Cash on Delivery,4,3365.44,0.08,33.7,1.61,1,3,0,3.66,438.24,8227.24,0.0,12388.7,3723.21,,C-Z23DZRC4
ORD-3ARMYPFY,2024-04-03,Eldoret,Kapsoya,Retail,SME,Building Materials,Tiles,M-Pesa,3,1081.92,0.35,33.9,4.15,1,8,0,2.73,173.56,1552.14,10.55,2109.75,373.5,S-8XNAQP,C-B60CCDE9
ORD-99VLRJAK,2024-09-21,Nairobi,Embakasi,Retail,Consumer,Home & Office,Furniture,M-Pesa,3,20593.53,0.05,6.3,2.88,0,5,0,2.69,91.05,39584.35,293.43,58686.84,18718.0,S-PXAZ82,C-6FKZJ8QT
ORD-TCEPROLU,2024-04-17,Kisumu,Milimani,Retail,Consumer,HOME & OFFICE,Furniture,M-Pesa,2,20879.39,0.086,5.6,5.51,2,0,0,,109.64,26268.78,190.87,38174.44,11605.14,S-J1T3PH,C-PPWE7FSY
ORD-SLA9W9DU,2025-07-15,Kisumu,Kondele,Retail,Consumer,Fashion,Women,M-Pesa,1,3468.7,0.218,21.2,1.87,1,1,0,4.8,122.53,1692.27,13.57,2714.21,885.85,S-4CK2EJ,C-S9EBBVNN
ORD-JES03NWD,2024-06-06,Kisumu,Milimani,Online,Consumer,Electronics,Accessories,Card,4,3671.05,0.176,16.3,4.04,1,2,0,4.01,361.34,8516.49,266.23,12101.29,2957.24,,C-2BZ2JLIO
ORD-FIMZZIM4,2025-06-27,Eldoret,Langas,Retail,SME,Home & Office,Appliances,M-Pesa,4,27577.38,0.119,23.7,3.7,0,1,0,4.18,143.18,63482.51,486.14,97227.47,33115.63,S-Z7AI5S,C-MEOE2FD9
ORD-EYWZMXZ0,2024-04-12,Kisumu,Kondele,Online,SME,Fashion,Kids,M-Pesa,2,2016.61,0.15,24.1,3.42,1,5,0,3.05,405.79,1811.99,17.14,3427.93,1193.01,,C-U949T8XR
ORD-LNTQYVOH,2024-07-12,Mombasa,Likoni,Retail,SME,Home & Office,Stationery,Cash on Delivery,5,710.79,0.086,24.2,10.12,0,0,0,4.44,193.87,2114.78,0.0,3246.83,938.17,S-GY02NM,C-1WJJDO7G
ORD-NWY1O4Y4,2024-09-07,Kisumu,Kondele,Retail,Consumer,Fashion,Men,M-Pesa,3,2808.24,0.079,20.4,2.02,2,3,0,4.18,121.57,4362.15,38.79,7758.11,3235.6,S-6VHI1D,C-GE0CYM58
ORD-K8USCQBT,2025-01-23,Nairobi,Kasarani,Online,SME,Grocery,Beverages,Cash on Delivery,5,169.68,0.115,13.9,5.31,2,7,0,2.51,371.28,611.17,0.0,750.47,-231.98,,C-U2OQEIEW
ORD-WZNSKC6Q,2024-07-12,Eldoret,Kapsoya,Retail,Consumer,Home & Office,Appliances,Bank Transfer,1,23294.52,0.348,64.2,4.6,2,5,0,3.41,256.4,9616.03,45.59,15195.43,5277.41,S-6FP3R4,C-YWXQ6RWS
ORD-POU305W5,2025-11-16,Kisumu,Kondele,Online,Corporate,Home & Office,Appliances,Bank Transfer,12,25585.69,0.172,85.1,8.27,3,5,0,,970.13,168431.76,762.95,254316.47,84151.63,,C-WSD395HY
ORD-EU1JX40A,2025-11-06,Mombasa,Nyali,Retail,Corporate,Fashion,Kids,Card,10,2286.6,0.175,41.4,2.01,1,1,0,4.71,176.81,10726.59,414.89,18858.81,7540.52,S-E56WX5,C-FVBN6DQK
ORD-4CJPS18B,2024-01-19,Nairobi,Westlands,Retail,Consumer,Electronics,Accessories,Card,4,4331.23,0.143,33.6,5.83,0,2,0,3.9,185.55,10741.85,326.48,14839.95,3586.06,S-QW0BRX,C-WA77TE3S
ORD-P5H63BFM,2024-02-14,Mombasa,Likoni,Online,Consumer,Electronics,TVs,M-Pesa,1,52018.67,0.127,69.0,2.27,4,7,0,,717.14,31582.52,227.14,45427.67,12900.87,,C-J51XV99A
ORD-A6OCKATR,2024-07-15,Mombasa,Changamwe,Retail,SME,Grocery,Dairy,Cash on Delivery,7,199.14,0.129,29.7,3.0,2,7,0,2.68,153.69,1002.74,0.0,1214.67,58.24,S-HTE9BL,C-HV4NROU9
ORD-JP9F893W,2025-05-19,Eldoret,Langas,Retail,Consumer,Grocery,Dry Goods,M-Pesa,14,532.91,0.025,14.5,,2,2,0,4.06,104.98,5936.27,36.39,7277.01,1199.38,S-FTL4MU,C-B34X1SVU
ORD-Q90W9FQU,2024-04-01,Mombasa,Likoni,Retail,Consumer,HOME & OFFICE,Furniture,M-Pesa,1,17025.35,0.031,22.1,5.63,0,0,0,4.38,153.76,10480.67,82.45,16490.85,5773.96,S-08C53B,C-A97G8SFU
ORD-GXE4P74A,2025-05-10,Mombasa,Likoni,Retail,Consumer,Electronics,TVs,Card,1,60881.52,0.101,25.1,2.89,1,0,0,2.67,140.69,38510.79,1203.51,54705.05,14850.06,S-PDUHR8,C-JY8IMS93
ORD-XCOQYFSH,2025-09-09,Eldoret,Kapsoya,Online,Consumer,Grocery,Beverages,Cash on Delivery,7,176.59,0.068,,9.65,3,4,0,4.46,536.81,883.53,0.0,1152.36,-267.98,,C-YLP62ND9
ORD-YWDDUKUK,2024-08-10,Nakuru,Naivasha,Agent,Consumer,Grocery,Dairy,M-Pesa,2,195.89,0.045,7.9,3.08,1,1,0,4.51,277.2,294.33,1.87,374.02,-199.38,S-11Z8LR,C-OMAYXHRT
ORD-66Z0WLYZ,2024-10-04,Kisumu,Kondele,Agent,Consumer,Electronics,TVs,M-Pesa,4,70313.38,0.236,6.4,3.31,1,2,0,3.77,270.67,146471.38,1074.82,214963.78,67146.92,S-F77RQQ,C-PGB0FAJF
ORD-C7LDXV39,2024-01-24,Eldoret,Kapsoya,Retail,SME,Grocery,Fresh Produce,M-Pesa,8,223.58,0.176,37.4,3.35,0,1,0,4.27,176.57,1080.9,7.37,1473.97,209.13,S-VBE7T6,C-Q2X3D8Q3
ORD-CGSSU02N,2025-07-29,Kisumu,Manyatta,Online,SME,Building Materials,Cement,M-Pesa,1,997.09,0.312,40.3,4.7,1,2,0,4.15,555.89,453.43,3.43,686.18,-326.57,,C-6WCMOLP2
ORD-2J73NXWR,2024-09-07,Nakuru,Bahati,Retail,Consumer,Fashion,Women,M-Pesa,5,3875.27,0.223,40.8,1.21,1,1,0,4.6,169.03,8181.2,75.27,15054.12,6628.63,S-F5JL0U,C-J6AAYN71
ORD-3JHK5RLW,2025-02-28,Nakuru,Lanet,Retail,Consumer,Grocery,Dairy,M-Pesa,4,241.4,0.037,12.7,1.29,2,3,0,4.4,95.66,729.61,4.65,929.39,99.48,S-ZX7ISW,C-JMI2PM4N
ORD-XTZA0L8C,2025-06-14,Kisumu,Kondele,Retail,SME,Fashion,Footwear,M-Pesa,4,3356.25,0.142,48.6,4.09,1,1,0,4.55,211.5,6801.36,57.62,11523.64,4453.16,S-BVRCGD,C-G50X43IH
ORD-TZCQD0G8,2025-01-25,Mombasa,Likoni,Online,Consumer,Fashion,Footwear,M-Pesa,4,3350.45,0.242,29.8,1.49,3,5,0,3.15,406.57,5822.51,50.8,10159.66,3879.78,,C-09PL4YOU
ORD-896EQ3ET,2024-07-31,Eldoret,Pioneer,Retail,Consumer,Fashion,Kids,M-Pesa,5,2073.08,0.108,21.5,0.91,0,9,0,2.75,116.01,5407.4,46.23,9246.57,3676.93,S-Y2WFTQ,C-J0M69SA9
ORD-UGOEMGIF,2024-06-17,Nairobi,Lang'ata,Online,Consumer,Fashion,Men,Bank Transfer,2,2573.46,0.106,6.9,2.55,2,2,0,,257.83,2511.65,13.81,4603.83,1820.54,,C-SPGHV63T
ORD-I67FGSDB,2024-11-21,Eldoret,Pioneer,Retail,Consumer,Electronics,TVs,Cash on Delivery,1,49434.26,0.092,22.5,3.09,1,1,0,5.0,135.35,32813.55,0.0,44886.79,11937.89,S-W79GRK,C-IP8DB3RI
ORD-ANCZQQ2Z,2024-05-31,Nairobi,Embakasi,Agent,SME,Electronics,Accessories,Cash on Delivery,3,4277.62,0.055,14.7,6.27,4,8,1,2.07,398.35,8165.1,0.0,12133.31,-7725.54,S-R1M5CQ,C-FDANWFVK
ORD-I1KXB94Z,2025-03-15,Eldoret,Pioneer,Retail,Consumer,Electronics,Accessories,M-Pesa,3,3352.94,0.165,15.7,3.62,1,1,0,4.33,121.75,5900.69,42.0,8399.58,2335.16,S-39PN8G,C-KR8MA50F
ORD-WHF51BI4,2024-04-20,Eldoret,Pioneer,Online,Consumer,Fashion,Men,M-Pesa,3,2697.78,0.281,44.9,8.02,2,2,0,4.46,663.2,3386.86,29.08,5816.63,1737.49,,C-U6AUYS0L
ORD-WIB8VQU4,2024-09-02,Nairobi,CBD,Retail,Consumer,Electronics,Accessories,Cash on Delivery,2,4810.23,0.059,50.8,1.08,0,0,0,,194.16,6358.55,0.0,9055.29,2502.58,S-XLLCSD,C-1L9K7WF4
ORD-UP5FBO46,2025-01-15,Nakuru,Lanet,Online,Consumer,Grocery,Beverages,M-Pesa,15,145.44,0.046,21.3,2.07,3,9,0,2.37,355.21,1585.46,10.4,2080.63,129.56,,C-4M7T7K1T
ORD-MF0GLBFB,2025-05-18,Nakuru,Naivasha,Retail,SME,Fashion,Women,Cash on Delivery,4,3810.74,0.104,54.5,2.43,1,1,0,4.67,214.43,8406.14,0.0,13657.66,5037.1,S-63SU03,C-1MWECHOB
ORD-Q7UL7K49,2025-01-23,Kisumu,Kondele,Online,Consumer,Grocery,Dry Goods,M-Pesa,13,595.77,0.13,5.8,4.18,2,2,0,3.86,285.41,5485.34,33.68,6736.83,932.38,,C-JHJNC96Q
ORD-X7H27GE6,2025-12-10,Nairobi,Lang'ata,Retail,Consumer,Fashion,Men,M-Pesa,3,3492.88,0.273,31.9,8.92,0,1,0,4.02,204.97,4428.48,38.1,7619.53,2947.98,S-APXJCX,C-ML5YB6AE
ORD-4QBYEJ44,2025-03-08,Mombasa,Likoni,Online,Corporate,Building Materials,Tiles,Card,10,1268.21,0.094,25.3,2.74,4,6,0,3.67,400.35,8017.38,252.7,11486.57,2816.15,,C-5V06XX8Q
ORD-EJY2XKUG,2024-11-21,Nakuru,Lanet,Agent,SME,Grocery,Beverages,M-Pesa,1,162.18,0.044,39.9,8.85,1,2,0,4.57,644.39,125.97,0.78,155.07,-616.06,S-0ID74R,C-S4YGN4KX
ORD-180X7ND7,2024-08-16,Nairobi,Embakasi,Retail,Consumer,Grocery,Fresh Produce,M-Pesa,7,260.79,0.046,18.9,5.21,2,3,0,4.36,142.14,1368.26,8.71,1741.42,222.31,S-T9SF93,C-GC28QO1D
ORD-51UQWKXB,2024-05-18,Eldoret,Kapsoya,Agent,Consumer,Home & Office,Stationery,M-Pesa,1,691.44,0.08,31.5,4.37,2,2,0,4.22,482.72,414.26,3.18,636.03,-264.13,S-CD28AX,C-S8U83CBQ
ORD-DAGYK043,2024-08-08,Kisumu,Kondele,Online,SME,Electronics,Smartphones,M-Pesa,4,49633.28,0.116,5.3,10.85,3,5,0,4.11,428.48,127339.23,877.34,175467.68,46822.63,,C-RX69IENB
ORD-36IFWMWB,2024-03-30,Nakuru,Naivasha,Agent,Consumer,Grocery,Dairy,M-Pesa,1,168.97,0.026,26.4,4.12,4,5,0,3.39,438.52,129.58,0.82,164.64,-404.28,S-UJ3QF1,C-XFKO9I3A
ORD-0AGM63RQ,2024-07-09,Eldoret,Pioneer,Online,Consumer,Home & Office,Appliances,M-Pesa,5,24797.48,0.221,25.9,29.6,3,3,0,4.23,995.15,60973.09,482.88,96576.39,34125.26,,C-BU3I6561
ORD-CUB226JR,2024-06-03,Kisumu,Kondele,Online,Consumer,Electronics,Smartphones,M-Pesa,5,44558.18,0.165,69.9,2.38,4,5,0,3.89,726.23,129009.45,930.67,186133.1,55466.74,,C-GGYVTQE5
ORD-TXX5X7QE,2024-11-29,Nairobi,CBD,Retail,Consumer,Building Materials,Paint,Cash on Delivery,3,1087.98,0.185,21.5,7.92,2,2,0,3.88,170.03,1910.47,0.0,2660.36,579.87,S-C109OO,C-TBJNUQT0
ORD-T5BO2XPV,2025-02-01,Mombasa,Changamwe,Online,Consumer,Grocery,Dry Goods,M-Pesa,15,447.52,0.137,58.9,3.54,2,5,0,3.78,669.44,4363.26,28.98,5795.41,733.74,,C-ZCI9N4HX
ORD-BOA1GH9U,2025-08-16,Kisumu,Manyatta,Online,Consumer,Home & Office,Stationery,M-Pesa,4,780.88,0.104,19.7,6.64,3,5,0,3.71,443.84,1902.53,13.99,2797.69,437.33,,C-OM3U87RT
ORD-K3FD1SZE,2025-10-26,Kisumu,Milimani,Online,Consumer,Grocery,Beverages,M-Pesa,12,172.1,0.097,32.4,17.72,3,3,0,,782.98,1499.64,9.33,1865.38,-426.56,,C-79MZLNJR
ORD-MYSL26MU,2024-11-06,Mombasa,Kisauni,Agent,Consumer,Fashion,Kids,M-Pesa,1,1892.59,0.121,57.7,4.34,2,4,0,3.37,678.17,898.49,8.32,1663.14,78.17,S-V4S9WR,C-A0EU90JV
ORD-H6GI4H2I,2024-08-14,Mombasa,Likoni,Online,SME,Home & Office,Furniture,M-Pesa,4,17217.32,0.133,14.2,3.09,3,3,0,4.55,324.23,39030.67,298.69,59738.22,20084.63,,C-NV0RZFVP
ORD-ZOP7Y9BI,2025-06-17,Kisumu,,Online,Consumer,Home & Office,Appliances,Bank Transfer,2,26840.5,0.041,25.3,4.9,3,9,0,2.38,447.29,32387.71,154.41,51468.89,18479.49,,C-PO7SO475
ORD-4ZBPW5XE,2024-02-04,Kisumu,Kondele,Online,Consumer,Electronics,Accessories,M-Pesa,1,3442.57,0.8780318819372135,66.7,4.68,1,0,0,3.77,752.96,1721.81,11.19,2237.67,-248.28,,C-UV7JZKCO
ORD-IZ6U9A5X,2024-03-18,Nakuru,Bahati,Online,SME,Building Materials,Tiles,M-Pesa,4,976.35,0.16,19.3,2.99,1,1,0,4.06,360.68,2323.7,16.4,3280.78,579.99,,C-81Q511XJ
ORD-2UM3PP6P,2024-01-13,Nairobi,Westlands,Online,Consumer,Fashion,Men,M-Pesa,4,2429.94,0.212,28.5,1.76,1,1,0,4.31,402.37,4631.48,38.31,7662.73,2590.56,,C-05ROOZ4V
ORD-G6NBKPM0,2025-08-21,Kisumu,Kondele,Agent,Consumer,Building Materials,Paint,Cash on Delivery,4,1034.04,0.24,21.3,5.95,3,2,0,2.72,440.95,2190.84,0.0,3142.67,510.88,S-V79QLW,C-XNG15DX3
ORD-YT0FMXZ6,2025-06-19,Mombasa,Nyali,Agent,SME,Building Materials,Paint,Cash on Delivery,1,1199.76,0.032,,6.43,1,2,0,3.97,618.22,912.11,0.0,1161.52,-368.82,S-3BI2NA,C-MU6Y7IH2
ORD-01BO1LXS,2025-10-22,Nakuru,Molo,Retail,Consumer,Grocery,Dry Goods,M-Pesa,8,616.42,0.14,94.5,2.04,1,2,0,4.73,316.28,3610.32,21.21,4241.2,293.4,S-ANV81J,C-JQTYABYI
ORD-VF43XSD8,2024-08-03,Eldoret,Pioneer,Retail,SME,Grocery,Dairy,M-Pesa,15,227.45,0.162,2.4,5.1,0,1,0,4.25,98.17,2164.48,14.3,2859.45,582.5,S-RM72UP,C-DVXCYL21
ORD-4P3OB5E0,2025-10-02,Kisumu,Milimani,Retail,Consumer,Electronics,Accessories,M-Pesa,4,3523.89,0.039,49.8,3.27,0,0,0,5.0,208.37,9731.72,67.72,13543.48,3535.67,S-3HWH6Y,C-URWCHP61
ORD-YHJGGQ0M,2025-02-04,Kisumu,Kondele,Online,Consumer,Fashion,Footwear,M-Pesa,-3,2640.13,0.098,92.6,7.09,2,1,0,3.57,1000.51,4158.77,35.73,7145.74,1950.73,,C-6U664ULL
ORD-SZHCCV35,2025-11-11,Kisumu,Milimani,Agent,Consumer,Fashion,Footwear,M-Pesa,3,3337.53,0.022,14.4,4.97,1,1,0,4.19,367.43,6212.45,48.94,9788.77,3159.95,S-JWWWO9,C-5ER32HQR
ORD-H503M1V4,2024-09-08,Nakuru,Lanet,Retail,SME,Grocery,Fresh Produce,M-Pesa,5,252.28,0.143,3.5,3.44,2,2,0,,88.23,788.95,5.4,1080.99,198.4,S-Z3XLPK,C-94TPWO8U
ORD-8T8UJEOV,2024-02-17,Nairobi,Embakasi,Retail,SME,Building Materials,Paint,M-Pesa,4,925.76,0.072,99.2,6.88,1,2,0,3.79,366.02,2352.08,17.18,3436.0,700.73,S-0CVO38,C-OGIC8XQ1
ORD-W9V4821Z,2024-11-05,Kisumu,Milimani,Agent,SME,Home & Office,Stationery,Cash on Delivery,4,686.83,0.35,47.0,10.7,4,4,0,4.36,737.55,1174.92,0.0,1785.75,-126.72,S-3M3DK1,C-YFM0UL5Q
ORD-LU5HNU65,2024-07-29,Kisumu,Manyatta,Retail,Consumer,Electronics,Accessories,M-Pesa,5,3373.81,0.169,40.5,3.26,2,2,0,4.55,183.95,9456.9,70.11,14021.22,4310.26,S-UYWB2M,C-2J3XVGH0
ORD-UY3ACQY1,2025-12-24,Kisumu,Manyatta,Retail,Consumer,Home & Office,Cleaning,M-Pesa,4,1066.65,0.128,19.0,9.6,2,2,0,4.43,176.31,2366.57,18.6,3719.0,1157.53,S-SFWE3R,C-3OAURBMD
ORD-JM3TB0EE,2024-12-28,Mombasa,Likoni,Retail,Consumer,Grocery,Fresh Produce,M-Pesa,1,189.9,0.203,42.0,4.84,2,2,0,4.84,200.1,120.01,0.76,151.43,-169.44,S-62F7W7,C-WL357YSE
ORD-W0N42DW2,2024-04-08,Kisumu,Milimani,Agent,SME,Grocery,Dairy,M-Pesa,3,193.52,0.107,34.2,9.87,4,4,0,3.61,623.48,394.91,2.59,518.31,-502.67,S-20I0V5,C-9T2ZKA5Q
ORD-5G5MAT9O,2025-08-09,Eldoret,Kapsoya,Retail,Consumer,Grocery,Fresh Produce,M-Pesa,15,300.13,0.077,14.1,3.24,0,0,0,4.5,114.33,3477.56,20.78,4155.99,543.32,S-Y6GE2U,C-FF3QCFIH
ORD-A55A30J0,2025-01-06,Nairobi,Kasarani,Retail,Consumer,Electronics,TVs,M-Pesa,1,69959.31,0.316,20.7,5.95,2,5,0,4.23,152.54,32254.53,239.16,47831.46,15185.23,S-H4RI1V,C-YUDNCU9N
ORD-1WAWLGKB,2024-02-27,Mombasa,Likoni,Online,Corporate,Fashion,Kids,M-Pesa,12,2027.87,0.141,29.9,5.59,2,2,0,4.45,497.37,12030.74,104.47,20893.2,8260.63,,C-UBQT7TLT
ORD-WJVVQN7K,2025-05-22,Mombasa,Changamwe,Retail,SME,Electronics,Smartphones,M-Pesa,2,50820.19,0.069,34.8,3.71,2,0,0,,172.4,66076.06,473.25,94649.88,27928.17,S-7VLCHN,C-5WZCCA8S
ORD-2PUKS99K,2024-06-16,Nairobi,Embakasi,Online,Corporate,Home & Office,Appliances,Bank Transfer,3,22618.57,0.139,10.6,7.51,3,5,0,4.3,394.39,38542.98,175.22,58406.36,19293.76,,C-502LJ3KY
ORD-XJC5BXOD,2024-02-22,Kisumu,Milimani,Agent,Consumer,Grocery,Dairy,M-Pesa,6,203.44,0.201,51.8,,2,6,0,3.31,587.26,760.84,4.87,974.84,-378.12,S-330SJV,C-OZRHX1DO
ORD-ZTQ0AYC4,2025-12-03,Kisumu,Manyatta,Online,Consumer,Grocery,Dry Goods,M-Pesa,6,668.68,0.286,12.3,3.95,3,6,0,3.92,329.27,2285.78,14.32,2863.59,234.22,,C-3201WO64
ORD-TNXV7QBY,2025-10-17,Eldoret,Kapsoya,Retail,Consumer,Home & Office,Cleaning,M-Pesa,5,1257.45,0.153,14.4,1.85,0,2,0,3.78,104.58,3289.23,26.62,5324.53,1904.1,S-IB8HMK,C-MBRNEIRR
ORD-J6KIABM5,2024-07-18,Mombasa,,Retail,Consumer,Grocery,Dry Goods,M-Pesa,6,503.04,0.192,87.5,2.67,1,3,0,3.26,302.59,1797.18,12.19,2437.88,325.92,S-7K1DMZ,C-G6Q66L7L
ORD-374K66S1,2025-03-05,Nairobi,Lang'ata,Online,SME,Home & Office,Appliances,M-Pesa,3,26799.07,0.1,38.1,1.74,3,2,0,3.5,474.31,45144.51,361.59,72318.07,26337.66,,C-X7K9XJZJ
ORD-Y76LACN0,2025-07-05,Mombasa,,Online,Consumer,Grocery,Beverages,M-Pesa,7,179.79,0.211,25.4,2.73,1,3,0,3.77,400.63,746.48,4.97,993.24,-158.83,,C-4LQBG8AW
ORD-3SV30U8G,2024-03-03,Nairobi,Embakasi,Online,Consumer,Grocery,Fresh Produce,M-Pesa,10,248.0,0.341,5.7,3.34,1,1,0,4.53,266.21,1158.83,8.17,1634.25,201.04,,C-QWNS88F6
ORD-6H92KGZ5,2024-12-03,Mombasa,Nyali,Online,Consumer,Grocery,Fresh Produce,M-Pesa,12,255.28,0.148,100.8,3.41,4,3,0,2.75,981.24,1974.9,13.05,2610.0,-359.19,,C-CSZRQAEU
ORD-VQJMIWAP,2024-07-11,Kisumu,Manyatta,Agent,Consumer,Electronics,Accessories,M-Pesa,4,3837.05,0.197,34.0,4.68,1,1,0,4.31,508.04,8450.35,61.6,12320.81,3300.82,S-GQM0RO,C-MCD3DDLD
ORD-NG12V7DZ,2024-06-04,Kisumu,Kondele,Retail,Consumer,Electronics,TVs,M-Pesa,3,59679.65,0.118,24.4,1.36,0,0,0,3.13,127.01,108836.81,789.95,157989.47,48235.7,S-2ZJ15B,C-EQYCT7ZW
ORD-7F47X4LN,2024-06-12,Kisumu,Milimani,Agent,Consumer,Home & Office,Stationery,M-Pesa,2,3332.600062016542,0.35,34.5,2.72,3,3,0,3.95,468.64,521.77,4.09,818.94,-175.56,S-3JG5GY,C-GVXQ0S56
ORD-QFOEY9RK,2025-01-03,Eldoret,Langas,Retail,Consumer,Electronics,TVs,,5,51207.57,0.048,40.1,1.75,2,2,1,3.67,171.29,160997.71,1218.77,243754.39,-136183.73,S-YTERVY,C-YZA6J65R
ORD-0GNF1AJM,2024-07-06,Mombasa,Kisauni,Agent,Consumer,Fashion,Women,M-Pesa,2,3993.96,0.076,34.1,1.54,1,1,0,4.61,439.63,4523.15,36.9,7379.81,2380.14,S-KKQR39,C-UD8YC7XJ
ORD-P1YMFHEF,2025-07-22,Kisumu,Kondele,Retail,Consumer,Electronics,Computers,M-Pesa,2,74474.9,0.202,33.4,2.71,0,1,0,4.0,160.94,86256.26,594.02,118803.29,31792.07,S-SKTW1J,C-3QV42IW3
ORD-FVE54PFX,2025-05-10,Kisumu,Kondele,Retail,Consumer,ELECTRONICS,Computers,M-Pesa,1,90926.24,0.155,26.6,4.02,1,7,0,2.7,153.25,55935.63,384.34,76867.89,20394.67,S-ZKZK1E,C-I25QKK0D
ORD-RV2A1YI4,2024-01-29,Kisumu,Milimani,Agent,Consumer,Electronics,Accessories,M-Pesa,1,3493.24,0.152,31.6,2.84,2,4,0,3.74,449.24,2168.91,14.81,2961.28,328.33,S-3WBGME,C-VOV6XAL7
ORD-4VP22GWB,2025-12-14,Nairobi,CBD,Online,Consumer,Electronics,Accessories,M-Pesa,2,4761.6,0.195,73.4,12.19,4,9,0,3.03,968.43,5326.69,38.32,7664.28,1330.84,,C-KK0VTXA3
ORD-01G47L4G,2025-07-26,Nakuru,Naivasha,Online,Consumer,Grocery,Fresh Produce,M-Pesa,14,228.84,0.122,28.1,2.45,1,3,0,4.15,414.83,2175.81,14.07,2814.06,209.35,,C-KNUXM7X7
ORD-SKUQDXW0,2024-03-16,Kisumu,Manyatta,Online,Consumer,Building Materials,Tiles,Card,4,1061.08,0.213,39.5,1.29,3,5,0,3.96,474.97,2138.87,73.53,3342.18,654.81,,C-HXUWJEIY
ORD-WW26WVKE,2025-12-03,Kisumu,Kondele,Retail,Consumer,Home & Office,Furniture,Card,5,18369.55,0.103,13.4,9.28,1,2,0,4.97,159.11,54797.88,1811.65,82347.69,25579.06,S-H9L29T,C-HD7WV7BG
ORD-16VW5OG1,2024-10-26,Nairobi,Lang'ata,Retail,SME,ELECTRONICS,Accessories,M-Pesa,3,3528.21,0.018,13.4,4.86,2,2,0,4.94,125.02,6724.07,51.95,10390.13,3489.09,S-75KDYK,C-2VGXYFL3
ORD-8XQIWTJ2,2025-08-26,Nakuru,Lanet,Retail,Consumer,Electronics,TVs,Card,5,66841.9,0.144,4.9,,0,0,0,4.87,81.59,198126.28,6295.72,286169.08,81665.49,S-CH3TMD,C-OSD0ZP07
ORD-WQKJC6LY,2025-12-07,Kisumu,Kondele,Retail,Consumer,FASHION,Men,Cash on Delivery,4,3127.33,0.035,85.9,4.08,2,2,0,,309.26,7177.97,0.0,12075.69,4588.46,S-D9J42E,C-1SNICL0C
ORD-NFK8PZKQ,2025-11-11,Nakuru,Bahati,Online,Consumer,Electronics,Smartphones,M-Pesa,1,41565.62,0.215,25.0,0.92,3,9,0,2.13,357.34,22633.62,163.21,32641.92,9487.76,,C-87N8ZC5S
ORD-ULBWYARW,2025-10-18,Kisumu,Manyatta,Online,Consumer,Grocery,Dry Goods,M-Pesa,9,741.36,0.199,36.4,1.16,2,3,0,4.18,448.35,4036.51,26.72,5343.52,831.94,,C-ZTNNL86M
ORD-U2M24HYH,2025-04-10,Eldoret,Pioneer,Retail,Consumer,Grocery,Beverages,M-Pesa,12,167.22,0.274,40.9,6.63,2,0,0,4.63,210.81,1123.74,7.29,1457.69,115.86,S-CWEH9E,C-5REMI8DI
ORD-G7FAWAU3,2025-02-19,Nakuru,Naivasha,Online,Corporate,Home & Office,Cleaning,M-Pesa,12,1117.47,0.121,,6.57,1,0,0,3.98,505.18,8229.91,58.94,11788.81,2994.78,,C-9WZ16ETT
